ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,car_name,price (AUD)
2446553,Domestic assembly,New car,Van/Minivan,0 Km,White,Silver,4-door,3-seat,"Diesel	2.2 L",Turbo oil injection,Manual,RFD - Rear-wheel drive,"9	L/100Km",Ford,Transit,2023,Ford Transit Van 940Kg 2023,34372.54617
2450325,Domestic assembly,New car,Crossover,0 Km,White,Black,5-door,5-seat,"Diesel	2.0 L",Direct fuel injection,Automatic,FWD - Front-wheel drive,"5	L/100Km",Hyundai,Tucson,2022,Hyundai Tucson 2.0 AT CRDi Special 2022,40485.92011
2450364,Domestic assembly,New car,Sedan,0 Km,Red,Cream,4-door,5-seat,"Petrol	1.4 L",,Automatic,FWD - Front-wheel drive,"5	L/100Km",Hyundai,Accent,2022,Hyundai Accent 1.4 AT 2022,18259.14997
2450413,Domestic assembly,New car,SUV,0 Km,Silver,Brown,5-door,7-seat,"Diesel	2.2 L",Electronic spraying,Automatic,AWD - 4-wheel drive (AWD),"5	L/100Km",Hyundai,SantaFe,2022,Hyundai SantaFe Premium 2.2L HTRAC 2022,40485.92011
2453826,Imported,New car,Truck,0 Km,White,Cream,2-door,3-seat,Diesel,TURBOCHARGED MECHANICAL THROTTLE,Manual,RFD - Rear-wheel drive,L/100Km,Hyundai,HD,2017,Hyundai HD 270 BEN-GA CO 2017,20242.96005
2457664,Domestic assembly,New car,Sedan,0 Km,White,Cream,4-door,5-seat,"Petrol	1.4 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"5	L/100Km",Hyundai,Accent,2022,Hyundai Accent 1.4 AT Special 2022,19514.21349
2457673,Domestic assembly,New car,Sedan,0 Km,White,gray,4-door,5-seat,"Petrol	1.4 L",Electronic fuel injection,Manual,FWD - Front-wheel drive,"4	L/100Km",Hyundai,Accent,2022,Hyundai Accent 1.4 MT Standard 2022,16437.28357
2457693,Domestic assembly,New car,Sedan,0 Km,White,Colorful,4-door,5-seat,"Petrol	1.25 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"4	L/100Km",Hyundai,i10,2023,Hyundai i10 1.2 AT 2023 car,16801.65685
2457804,Domestic assembly,New car,Hatchback,0 Km,White,Black,5-door,5-seat,"Petrol	1.25 L",Electronic fuel injection,Manual,FWD - Front-wheel drive,"4	L/100Km",Hyundai,i10,2022,Hyundai i10 1.2 MT Standard 2022,13481.8114
2486139,Imported,New car,Hatchback,0 Km,White,Black,5-door,5-seat,"Petrol	1.2 L",,Automatic,FWD - Front-wheel drive,L/100Km,Suzuki,Swift,2023,Suzuki Swift GLX 1.2 AT 2023 car,22631.62934
2519967,Imported,New car,Sedan,0 Km,Black,Brown,4-door,5-seat,"Petrol	3.0 L",electronic fuel injection,Automatic,RFD - Rear-wheel drive,"9	L/100Km",Mercedes Benz,S class,2022,Mercedes Benz S class S450 Luxury 2022,202429.6005
2520372,Domestic assembly,New car,SUV,0 Km,White,Black,5-door,5-seat,"Petrol	2.0 L",Electronic Fuel Injection,Automatic,AWD - 4-wheel drive (AWD),"6	L/100Km",Mercedes Benz,GLC,2022,Mercedes Benz GLC 200 4Matic 2022,80971.8402
2520901,Domestic assembly,New car,SUV,0 Km,White,Brown,5-door,7-seat,"Diesel	2.2 L",Electronic oil injection,Automatic,AWD - 4-wheel drive (AWD),"5	L/100Km",Hyundai,SantaFe,2022,Hyundai SantaFe Premium 2.2L HTRAC 2022,40485.92011
2538257,Imported,New car,SUV,0 Km,Silver,gray,5-door,7-seat,"Petrol	1.5 L",multi-point fuel injection,Manual,FWD - Front-wheel drive,"5	L/100Km",Suzuki,Ertiga,2022,Suzuki Ertiga GL 1.5 MT 2022,20202.47413
2544507,Domestic assembly,New car,Sedan,0 Km,Sand,Cream,4-door,5-seat,"Petrol	1.4 L", Direct fuel injection,Automatic,FWD - Front-wheel drive,"5	L/100Km",Hyundai,Accent,2022,Hyundai Accent 1.4 AT Special 2022,19514.21349
2545177,Imported,New car,Crossover,0 Km,Black,Black,5-door,5-seat,"Petrol	1.5 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"5	L/100Km",Hyundai,Creta,2022,Hyundai Creta Standard 1.5 AT 2022,23036.48854
2545232,Domestic assembly,New car,Crossover,0 Km,White,Black,5-door,5-seat,"Petrol	2.0 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"6	L/100Km",Hyundai,Tucson,2022,Hyundai Tucson 2.0 AT Standard 2022,31821.93321
2545268,Domestic assembly,New car,SUV,0 Km,Red,Brown,5-door,7-seat,"Petrol	2.5 L",Electronic fuel injection,Automatic,AWD - 4-wheel drive (AWD),"6	L/100Km",Hyundai,SantaFe,2022,Hyundai SantaFe Premium 2.5L HTRAC 2022,40485.92011
2545274,Domestic assembly,New car,SUV,0 Km,Black,Brown,5-door,7-seat,"Petrol	2.5 L",Electronic fuel injection,Automatic,AWD - 4-wheel drive (AWD),"6	L/100Km",Hyundai,SantaFe,2022,Hyundai SantaFe Premium 2.5L HTRAC 2022,40485.92011
2545864,Domestic assembly,New car,SUV,0 Km,White,Brown,5-door,7-seat,"Petrol	2.5 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"5	L/100Km",Hyundai,SantaFe,2022,Hyundai SantaFe Standard 2.5L 2022,40485.92011
2545890,Domestic assembly,New car,Hatchback,0 Km,Red,Black,5-door,5-seat,"Petrol	1.25 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"4	L/100Km",Hyundai,i10,2023,Hyundai i10 1.2 AT 2023 car,16153.88213
2551314,Domestic assembly,New car,Crossover,0 Km,Black,Black,5-door,5-seat,"Petrol	2.0 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"5	L/100Km",Hyundai,Tucson,2022,Hyundai Tucson 2.0 AT Standard 2022,31821.93321
2559761,Domestic assembly,New car,Van/Minivan,0 Km,White,Cream,5-door,8-seat,"Diesel	2.2 L",Direct oil injection,Automatic,FWD - Front-wheel drive,"8	L/100Km",Kia,Carnival,2022,Kia Carnival Luxury 2.2D 2022,40485.92011
2572566,Imported,New car,Wagon,0 Km,White,Brown,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Volvo,V60,2023,Volvo V60 Cross Country B5 AWD 2023,80971.8402
2572605,Imported,New car,SUV,0 Km,Yellow,Brown,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Volvo,XC60,2023,Volvo XC60 Inscription B6 AWD 2023,80971.8402
2572676,Imported,New car,SUV,0 Km,Yellow,Brown,5-door,7-seat,"Hybrid	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Volvo,XC90,2023,Volvo XC90 Recharge T8 AWD 2023,161943.6805
2574165,Domestic assembly,New car,SUV,0 Km,Colorful,Black,5-door,7-seat,"Petrol	2.5 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mazda,CX8,2022,Mazda CX8 Premium AWD 2022,40485.92011
2575236,Domestic assembly,New car,SUV,0 Km,White,Brown,5-door,7-seat,"Diesel	2.4 L",Common rail,Manual,RFD - Rear-wheel drive,"6	L/100Km",Toyota,Fortuner,2022,Toyota Fortuner 2.4G 4x2 MT 2022,40485.92011
2597782,Domestic assembly,New car,SUV,0 Km,White,Black,5-door,7-seat,"Petrol	2.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,CX8,2022,Mazda CX8 Luxury 2022 car,40364.46235
2613860,Imported,New car,SUV,0 Km,Silver,Black,5-door,7-seat,"Diesel	2.0 L",Dual turbo oil injection,Automatic,4WD - Four-wheel drive (4WD),"9	L/100Km",Ford,Everest,2023,Ford Everest Titanium Plus 2.0L 4x4 AT 2023,40485.92011
2613878,Imported,New car,SUV,0 Km,Grey,Black,5-door,7-seat,"Diesel	2.0 L",Single turbo oil injection,Automatic,RFD - Rear-wheel drive,"7	L/100Km",Ford,Everest,2023,Ford Everest Sport 2.0L 4x2 AT 2023,40485.92011
2613899,Domestic assembly,New car,4x4,0 Km,Red,Black,4-door,5-seat,"Diesel	2.2 L",Single turbo oil injection,Automatic,4WD - Four-wheel drive (4WD),"7	L/100Km",Ford,Ranger,2023,Ford Ranger XLT 2.0L 4x4 AT 2023,33603.31369
2613995,Domestic assembly,New car,SUV,0 Km,Red,Green,5-door,5-seat,"Petrol	1.5 L",Ecoboost turbocharger,Automatic,FWD - Front-wheel drive,"7	L/100Km",Ford,Territory,2023,Ford Territory Titanium 1.5 AT 2023 car,36801.70138
2614014,Imported,New car,SUV,0 Km,Red,Black,5-door,7-seat,"Petrol	2.3 L",Turbocharged fuel injection,Automatic,AWD - 4-wheel drive (AWD),"9	L/100Km",Ford,Explorer,2023,Ford Explorer Limited 2.3L EcoBoost 2023,80971.8402
2614057,Domestic assembly,New car,4x4,0 Km,Grey,Black,4-door,5-seat,"Diesel	2.0 L",Dual Turbo oil injection,Automatic,4WD - Four-wheel drive (4WD),"7	L/100Km",Ford,Ranger,2023,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,39068.91291
2614112,Domestic assembly,New car,SUV,0 Km,Black,Green,5-door,5-seat,"Petrol	1.5 L",Ecoboost turbocharger,Automatic,FWD - Front-wheel drive,"7	L/100Km",Ford,Territory,2023,Ford Territory Titanium X 1.5 AT 2023,38623.56779
2614182,Imported,New car,4x4,0 Km,White,Black,4-door,5-seat,"Diesel	2.0 L",Dual Turbo oil injection,Automatic,4WD - Four-wheel drive (4WD),"8	L/100Km",Ford,Ranger,2023,Ford Ranger Raptor 2.0L 4x4 AT 2023,40485.92011
2676458,Domestic assembly,New car,SUV,0 Km,Red,-,5-door,5-seat,"Petrol	2.5 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mazda,CX5,2023,Mazda CX5 Signature Premium 2.5 AT AWD I-Activ 2023,38623.56779
2681162,Imported,New car,SUV,0 Km,White,Black,5-door,7-seat,"Petrol	1.5 L",electronic fuel injection,Manual,FWD - Front-wheel drive,"4	L/100Km",Suzuki,Ertiga,2022,Suzuki Ertiga GL 1.5 MT 2022,20202.47413
2720166,Domestic assembly,New car,SUV,0 Km,Red,Black,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"7	L/100Km",Ford,Territory,2023,Ford Territory Titanium X 1.5 AT 2023,38623.56779
2751459,Imported,New car,SUV,0 Km,White,Black,5-door,7-seat,"Petrol	2.7 L",,Automatic,RFD - Rear-wheel drive,"11	L/100Km",Toyota,Fortuner,2022,Toyota Fortuner 2.7L 4x2 AT 2022,40485.92011
2769939,Domestic assembly,New car,SUV,0 Km,White,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,CX5,2023,Mazda CX5 Deluxe 2.0 AT 2023 car,30728.81337
2772550,Domestic assembly,New car,SUV,0 Km,White,Colorful,5-door,5-seat,"Petrol	2.0 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"7	L/100Km",Mazda,CX5,2022,Mazda CX5 2.0 Deluxe 2022 car,30728.81337
2808129,Imported,New car,Truck,0 Km,White,gray,2-door,2-seat,"Petrol	1.5 L",,Manual,RFD - Rear-wheel drive,L/100Km,Suzuki,Carry,2022,Suzuki Carry Pro 2022 car,12874.52259
2813199,Imported,New car,Truck,0 Km,White,gray,2-door,2-seat,"Petrol	1.5 L",Electronic fuel injection,Manual,RFD - Rear-wheel drive,L/100Km,Suzuki,Carry,2023,Suzuki Carry Pro 2023,13117.43811
2867693,Imported,New car,4x4,0 Km,White,Grey,4-door,5-seat,"Diesel	2.4 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mitsubishi,Triton,2023,Mitsubishi Triton 4x2 AT 2023,26315.84807
2906381,Domestic assembly,New car,SUV,0 Km,Red,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,CX5,2023,Mazda CX5 Premium 2.0 AT 2023 car,33157.96857
2906419,Domestic assembly,New car,SUV,0 Km,Red,Black,5-door,5-seat,"Petrol	2.5 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mazda,CX5,2023,Mazda CX5 Signature Premium 2.5 AT AWD I-Activ 2023,38825.99739
2906554,Domestic assembly,New car,SUV,0 Km,Red,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,CX5,2023,Mazda CX5 2.0 Premium 2023 car,33157.96857
2906562,Domestic assembly,New car,SUV,0 Km,White,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,CX5,2023,Mazda CX5 Luxury 2.0 AT 2023 car,32348.25017
2928467,Domestic assembly,New car,Hatchback,0 Km,Red,Red,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,3,2023,Mazda 3 1.5L Sport Premium 2023,28906.94696
2930139,Imported,New car,4x4,0 Km,Black,Black,4-door,5-seat,"Diesel	2.4 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mitsubishi,Triton,2023,Mitsubishi Triton 4x2 AT 2023,26315.84807
2963299,Imported,New car,Hatchback,0 Km,Red,Cream,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,2,2023,Mazda 2 Sport Luxury 2023 car,20931.2207
2971738,Domestic assembly,New car,4x4,0 Km,Black,Black,4-door,5-seat,"Diesel	2.2 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Ford,Ranger,2023,Ford Ranger XLS 2.0L 4x2 AT 2023,27854.31303
2978446,Domestic assembly,New car,4x4,0 Km,Black,Colorful,4-door,5-seat,"Diesel	2.2 L",electronic oil injection,Automatic,4WD - Four-wheel drive (4WD),"7	L/100Km",Ford,Ranger,2023,Ford Ranger XLT 2.0L 4x4 AT 2023,31983.87689
2986873,Domestic assembly,New car,SUV,0 Km,White,Black,5-door,7-seat,"Diesel	2.4 L",,Automatic,RFD - Rear-wheel drive,"7	L/100Km",Toyota,Fortuner,2022,Toyota Fortuner 2.4L 4x2 AT 2022,40485.92011
2990472,Imported,New car,Coupe,0 Km,Grey,Red,4-door,5-seat,"Petrol	3.0 L",Electronic fuel injection,Automatic,AWD - 4-wheel drive (AWD),"16	L/100Km",Mercedes Benz,AMG GT,2022,Mercedes Benz AMG GT 53 4Matic 2022,242915.5207
3019216,Domestic assembly,New car,Sedan,0 Km,White,Cream,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Toyota,Vios,2023,Toyota Vios G 1.5 CVT 2023,23967.66471
3022512,Imported,New car,Van/Minivan,0 Km,Black,Black,5-door,7-seat,"Petrol	3.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Toyota,Alphard,2023,Toyota Alphard Luxury Executive Lounge 2023,161943.6805
3035229,Domestic assembly,New car,Sedan,0 Km,White,Black,4-door,5-seat,"Petrol	1.5 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"5	L/100Km",Mazda,3,2023,Mazda 3 1.5L Deluxe 2023,24251.06615
3080407,Imported,New car,4x4,0 Km,Orange,Black,4-door,5-seat,"Diesel	2.0 L",Direct spray,Automatic,4WD - Four-wheel drive (4WD),"8	L/100Km",Ford,Ranger,2023,Ford Ranger Raptor 2.0L 4x4 AT 2023,40485.92011
3080432,Domestic assembly,New car,4x4,0 Km,White,Black,4-door,5-seat,"Diesel	2.2 L",Direct spray,Automatic,4WD - Four-wheel drive (4WD),"8	L/100Km",Ford,Ranger,2023,Ford Ranger XLT 2.0L 4x4 AT 2023,31579.01769
3080452,Domestic assembly,New car,4x4,0 Km,Colorful,Black,4-door,5-seat,"Diesel	2.2 L",direct spray,Automatic,RFD - Rear-wheel drive,"8	L/100Km",Ford,Ranger,2023,Ford Ranger XLS 2.0L 4x2 AT 2023,25425.15783
3080537,Domestic assembly,New car,4x4,0 Km,Yellow,Black,4-door,5-seat,"Diesel	2.0 L",electronic spray,Automatic,4WD - Four-wheel drive (4WD),"8	L/100Km",Ford,Ranger,2023,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,37651.9057
3082618,Imported,New car,SUV,0 Km,White,Brown,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),"7	L/100Km",LandRover,Range Rover Velar,2021,LandRover Range Rover Velar R-Dynamic SE 2.0 2021,202429.6005
3082772,Imported,New car,SUV,0 Km,Red,Black,5-door,7-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),"8	L/100Km",LandRover,Range Rover Sport,2021,LandRover Range Rover Sport HSE 3.0 I6 2021,283401.4408
3120496,Domestic assembly,New car,4x4,0 Km,White,Black,4-door,5-seat,"Diesel	2.2 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Ford,Ranger,2023,Ford Ranger XLS 2.0L 4x2 AT 2023,27854.31303
3121163,Domestic assembly,New car,SUV,0 Km,Black,gray,5-door,7-seat,"Diesel	2.4 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Toyota,Fortuner,2022,Toyota Fortuner 2.4G 4x2 AT 2022,40485.92011
3121183,Domestic assembly,New car,SUV,0 Km,Silver,gray,5-door,7-seat,"Diesel	2.4 L",,Manual,RFD - Rear-wheel drive,L/100Km,Toyota,Fortuner,2022,Toyota Fortuner 2.4G 4x2 MT 2022,40485.92011
3130018,Imported,New car,Sedan,0 Km,Red,Black,4-door,5-seat,"Petrol	1.2 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mitsubishi,Attrage,2022,Mitsubishi Attrage 1.2 CVT 2022,18825.95285
3136657,Domestic assembly,New car,SUV,0 Km,Red,Colorful,5-door,5-seat,"Petrol	2.0 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"6	L/100Km",Mazda,CX5,2022,Mazda CX5 2.0 Premium 2022 car,33157.96857
3140118,Imported,New car,Sedan,0 Km,White,Different color,4-door,5-seat,"Petrol	1.2 L",,Manual,FWD - Front-wheel drive,L/100Km,Mitsubishi,Attrage,2022,Mitsubishi Attrage 1.2 MT 2022,15384.64964
3141880,Imported,New car,SUV,0 Km,Black,Brown,5-door,7-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,GLS,2023,Mercedes Benz GLS 450 4Matic 2023,202429.6005
3147841,Imported,New car,Truck,0 Km,White,gray,2-door,2-seat,"Petrol	1.5 L",,Manual,RFD - Rear-wheel drive,L/100Km,Suzuki,Carry,2023,Suzuki Carry Pro Car with Roof Cover 2023,14129.58612
3155495,Domestic assembly,Used car,Sedan,"59,000 Km",Yellow,Cream,4-door,5-seat,"Petrol	1.5 L",,Manual,FWD - Front-wheel drive,L/100Km,Toyota,Vios,2016,Toyota Vios 1.5E 2016,12591.12115
3157424,Imported,New car,Hatchback,0 Km,Green,-,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,2,2023,Mazda 2 Sport Luxury 2023 car,20931.2207
3164466,Domestic assembly,New car,SUV,0 Km,Red,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,CX5,2023,Mazda CX5 Premium 2.0 AT 2023 car,33157.96857
3164470,Domestic assembly,New car,SUV,0 Km,Green,-,5-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,CX5,2023,Mazda CX5 Deluxe 2.0 AT 2023 car,30728.81337
3164574,Domestic assembly,New car,SUV,0 Km,White,-,5-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,CX5,2023,Mazda CX5 Luxury 2.0 AT 2023 car,32348.25017
3167410,Domestic assembly,New car,SUV,0 Km,Red,Colorful,5-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,GLC,2022,Mercedes Benz GLC 200 2022,40485.92011
3175737,Imported,New car,SUV,0 Km,Red,Brown,5-door,7-seat,"Diesel	2.0 L",Turbo,Automatic,RFD - Rear-wheel drive,"6	L/100Km",Ford,Everest,2023,Ford Everest Titanium 2.0L 4x2 AT 2023,40485.92011
3177271,Domestic assembly,New car,4x4,0 Km,White,gray,4-door,5-seat,"Diesel	2.2 L",Turbo,Automatic,RFD - Rear-wheel drive,"7	L/100Km",Ford,Ranger,2022,Ford Ranger XLS 2.2L 4x2 AT 2022,26032.44663
3177628,Domestic assembly,New car,4x4,0 Km,White,Grey,4-door,5-seat,"Diesel	2.2 L",,Manual,4WD - Four-wheel drive (4WD),"8	L/100Km",Ford,Ranger,2022,Ford Ranger XL 2.0L 4x4 MT 2022,25060.78455
3182786,Imported,New car,Crossover,0 Km,White,gray,5-door,7-seat,"Petrol	1.5 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Toyota,Avanza,2023,Toyota Avanza 1.5 AT 2023,22186.28422
3184510,Imported,New car,Sedan,0 Km,White,Black,4-door,5-seat,"Petrol	1.2 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mitsubishi,Attrage,2023,Mitsubishi Attrage 1.2 CVT 2023,18825.95285
3184524,Imported,New car,Sedan,0 Km,White,Black,4-door,5-seat,"Petrol	1.2 L",,Manual,FWD - Front-wheel drive,L/100Km,Mitsubishi,Attrage,2023,Mitsubishi Attrage 1.2 MT 2023,15384.64964
3192117,Imported,New car,SUV,0 Km,Orange,gray,5-door,7-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Suzuki,XL7,2023,Suzuki XL7 1.5 AT 2023 car,24251.06615
3193673,Imported,New car,SUV,0 Km,White,Brown,5-door,7-seat,"Diesel	2.0 L",Bi_Turbo,Automatic,4WD - Four-wheel drive (4WD),"6	L/100Km",Ford,Everest,2022,Ford Everest Titanium Plus 2.0L 4x4 AT 2022,40485.92011
3197114,Imported,Used car,Sedan,"85,000 Km",White,Cream,4-door,5-seat,"Petrol	3.5 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,S class,2006,Mercedes Benz S class S350 2006,21659.96726
3201559,Imported,New car,SUV,0 Km,Black,Black,5-door,7-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Suzuki,XL7,2022,Suzuki XL7 1.5 AT 2022 car,24251.06615
3204865,Imported,New car,SUV,0 Km,Black,Brown,5-door,5-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),"9	L/100Km",LandRover,Range Rover,2021,LandRover Range Rover Autobiography LWB 3.0 I6 2021,445345.1212
3207222,Imported,New car,Sedan,0 Km,Black,Brown,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,"7	L/100Km",BMW,7 Series,2022,BMW 7 Series 730Li M Sport 2022,11295.57171
3208184,Imported,New car,SUV,0 Km,White,Black,5-door,7-seat,"Petrol	2.7 L",,Automatic,4WD - Four-wheel drive (4WD),L/100Km,Toyota,Prado,2023,Toyota Prado VX 2.7L 2023,80971.8402
3208256,Imported,New car,Sedan,0 Km,White,Black,4-door,5-seat,"Petrol	1.5 L",Skyactiv,Automatic,FWD - Front-wheel drive,"5	L/100Km",Mazda,2,2022,Mazda 2 1.5 AT 2022,17044.57237
3208507,Imported,New car,Sedan,0 Km,Red,Cream,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,"7	L/100Km",BMW,7 Series,2022,BMW 7 Series 730Li 2022,161943.6805
3215510,Domestic assembly,New car,4x4,0 Km,Red,Black,4-door,5-seat,"Diesel	2.2 L",electronic oil injection,Manual,4WD - Four-wheel drive (4WD),"6	L/100Km",Ford,Ranger,2023,Ford Ranger XL 2.0L 4x4 MT 2023,25060.78455
3251329,Imported,New car,Sedan,0 Km,White,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,2,2023,Mazda 2 Luxury 2023 car,20445.38965
3251335,Imported,New car,Hatchback,0 Km,Green,-,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,2,2023,Mazda 2 Sport Luxury 2023 car,20931.2207
3268410,Imported,New car,SUV,0 Km,White,Black,5-door,7-seat,"Petrol	1.5 L", 1.5L,Automatic,FWD - Front-wheel drive,"7	L/100Km",Mitsubishi,Xpander,2022,Mitsubishi Xpander 1.5 AT 2022,23805.72103
3271281,Imported,New car,4x4,0 Km,Black,gray,4-door,5-seat,"Diesel	2.4 L",,Automatic,RFD - Rear-wheel drive,"8	L/100Km",Mitsubishi,Triton,2022,Mitsubishi Triton 4x2 AT 2022,26315.84807
3271310,Imported,New car,Sedan,0 Km,Red,Black,4-door,5-seat,"Petrol	1.2 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mitsubishi,Attrage,2022,Mitsubishi Attrage 1.2 CVT 2022,18825.95285
3276494,Domestic assembly,New car,Van/Minivan,0 Km,Silver,Cream,4-door,6-seat,"Diesel	2.2 L",2.3L Turbo,Manual,RFD - Rear-wheel drive,"8	L/100Km",Ford,Transit,2022,Ford Transit Van 2022,34008.17289
3280671,Domestic assembly,New car,Sedan,0 Km,White,Black,4-door,5-seat,"Petrol	2.0 L",Direct Fuel Injection,Automatic,RFD - Rear-wheel drive,"7	L/100Km",VinFast,Lux A 2.0,2022,VinFast Lux A 2.0 Standard 2022 car,31538.53177
3287097,Imported,New car,Sedan,0 Km,White,Black,4-door,5-seat,"Petrol	1.2 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mitsubishi,Attrage,2022,Mitsubishi Attrage 1.2 CVT 2022,18825.95285
3306671,Domestic assembly,New car,SUV,0 Km,Black,Black,5-door,7-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,VinFast,Lux SA 2.0,2022,VinFast Lux SA 2.0 Premium 2022 Car,40485.92011
3306675,Domestic assembly,New car,Sedan,0 Km,White,Black,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,VinFast,Lux A 2.0,2022,VinFast Lux A 2.0 Standard 2022 car,31538.53177
3307074,Domestic assembly,New car,Sedan,0 Km,Red,Black,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,VinFast,Lux A 2.0,2022,VinFast Lux A 2.0 Advanced 2022 car,35263.23641
3320389,Domestic assembly,New car,Crossover,0 Km,White,Brown,5-door,8-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Toyota,Innova,2023,Toyota Innova G 2.0 AT 2023 car,35222.75049
3325652,Imported,New car,Sedan,0 Km,Black,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Honda,Accord,2022,Honda Accord 1.5 AT 2022,40485.92011
3325689,Domestic assembly,New car,Sedan,0 Km,White,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Honda,City,2022,Honda City RS 1.5 AT 2022 car,24251.06615
